,Unnamed: 0,Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id,place_name
79234,3350990,Value,,1,0.949610491,-0.1%,0.3%,Palm Desert,170.0,1.2%,39.3%,1190.0,1.3%,-19.4%,89.0,-6.0,3.0,203.746464884,-0.036473124,0.01430192,362500.0,-0.033075487,-0.04353562,183.355724082,0.036807485,-0.002303173,$280K,-9.5%,-9.2%,7.0,0.0,-5.1,274.0,-11.9%,-2.8%,2/1/2017,30,2/28/2017,0.015966387,0.001498301,-0.003668008,All Residential,"Palm Desert, CA",place,0.047058824000000006,-0.000560224,-0.026711668,California,CA,14294.0,Palm Desert
79235,3350991,Value,,1,0.970566007,1.0%,0.4%,Palm Springs,148.0,11.3%,8.0%,878.0,1.9%,-12.8%,80.0,18.0,18.0,253.442028986,0.022221402,0.03958564,399900.0,0.001001252,-0.022249389,216.361708865,-0.054430246,-0.003233078,$377K,11.1%,17.7%,5.9,-0.6,-1.5,269.0,-2.5%,-14.1%,2/1/2017,30,2/28/2017,0.012528474,0.004407824,-0.007332499,All Residential,"Palm Springs, CA",place,0.101351351,-0.011430604,0.00646084,California,CA,14315.0,Palm Springs
79236,3350992,Value,,1,0.993061967,-0.2%,0.5%,Palmdale,139.0,-17.3%,-9.7%,429.0,-3.4%,-9.3%,55.0,15.0,-4.0,157.732142857,0.00265292,0.104933883,280000.0,0.00035727,0.081081081,152.15553677100002,0.003815157,0.123055664,$265K,1.0%,11.1%,3.1,0.5,0.0,203.0,1.5%,-15.1%,2/1/2017,30,2/28/2017,0.013986014,0.00047249999999999994,0.0034151890000000003,All Residential,"Palmdale, CA",place,0.402877698,-0.013788969,0.136643932,California,CA,14292.0,Palmdale
79237,3350993,Value,,1,1.051116563,4.9%,-5.0%,Palo Alto,18.0,0.0%,-33.3%,48.0,50.0%,-20.0%,10.0,-17.0,1.0,1301.057770545,-0.10956509,0.002175888,2650000.0,0.261904762,0.06212424900000001,1482.37244898,0.353079489,0.172818202,"$2,309K",-0.9%,6.9%,2.7,0.9,0.5,49.0,69.0%,-3.9%,2/1/2017,30,2/28/2017,,,,All Residential,"Palo Alto, CA",place,0.666666667,0.27777777800000003,-0.11111111,California,CA,14325.0,Palo Alto
79238,3350994,Value,,1,0.969773718,1.7%,-0.9%,Paradise,36.0,38.5%,33.3%,81.0,-15.6%,32.8%,82.0,25.0,39.0,164.158971232,0.066969049,-0.005332624,279450.0,0.501612037,0.299767442,150.957066113,-0.017378972,-0.008744352,$222K,1.1%,13.1%,2.3,-1.4,0.0,30.0,7.1%,-14.3%,2/1/2017,30,2/28/2017,0.024691358,,-0.008095527,All Residential,"Paradise, CA",place,0.055555556,-0.13675214,-0.12962963,California,CA,14376.0,Paradise
79239,3350995,Value,,1,0.986118827,-1.7%,-0.6%,Paramount,21.0,61.5%,61.5%,50.0,6.4%,-2.0%,54.0,-24.0,25.0,301.712779974,0.135990799,0.097887818,380000.0,-0.049998812,0.226004194,295.206971678,0.117653595,0.021681366,$330K,0.6%,11.9%,2.4,-1.2,-1.5,23.0,-17.9%,27.8%,2/1/2017,30,2/28/2017,0.02,-0.001276596,-0.019215686000000003,All Residential,"Paramount, CA",place,0.380952381,-0.23443223,0.073260073,California,CA,14399.0,Paramount
79240,3350996,Value,,1,1.002626806,0.1%,-1.1%,Pasadena,109.0,26.7%,12.4%,318.0,-10.2%,2.3%,50.0,-3.0,14.0,500.0,-0.044097893,0.036935383,789000.0,0.053404539,-0.011897307,527.652370203,0.118201391,0.169522174,$738K,5.4%,10.4%,2.9,-1.2,-0.3,143.0,-5.9%,-21.4%,2/1/2017,30,2/28/2017,0.003144654,0.000319795,-7.077999554999999e-05,All Residential,"Pasadena, CA",place,0.4128440370000001,0.0174952,-0.020145654,California,CA,14498.0,Pasadena
79241,3350997,Value,,1,0.989929129,0.3%,0.1%,Perris,61.0,-14.1%,-6.2%,188.0,-8.7%,18.2%,60.0,2.0,7.0,166.66666666700002,0.063790082,0.129787234,282000.0,-0.0017699120000000004,0.048327138,152.811735941,-0.038339938,0.079869601,$295K,6.5%,11.3%,3.1,0.2,0.7,77.0,-6.1%,-2.5%,2/1/2017,30,2/28/2017,0.021276596,0.006713489,0.002408671,All Residential,"Perris, CA",place,0.360655738,-0.047794967,0.0068095840000000005,California,CA,14685.0,Perris
79242,3350998,Value,,1,1.010216256,0.1%,1.6%,Petaluma,31.0,-16.2%,-20.5%,99.0,-10.0%,-2.9%,40.0,-6.0,-12.0,416.213404034,0.147714717,0.14793383,672500.0,0.036209553,0.035411855,426.10571736800006,0.196373745,0.306383996,$640K,2.1%,9.4%,3.2,0.2,0.6,34.0,-35.8%,-41.4%,2/1/2017,30,2/28/2017,0.01010101,-0.008080808,,All Residential,"Petaluma, CA",place,0.451612903,0.046207498,0.14392059599999998,California,CA,14699.0,Petaluma
79243,3350999,Value,,1,0.999839597,-0.3%,3.0%,Pico Rivera,31.0,-3.1%,72.2%,73.0,-7.6%,46.0%,49.0,5.0,5.0,334.059454191,-0.051522635,0.045790397,452450.0,0.046127168,0.132682438,338.983050847,-0.009865257,0.226551986,$440K,-2.0%,8.5%,2.4,-0.1,-0.4,40.0,5.3%,25.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Pico Rivera, CA",place,0.3666666670000001,-0.19583333,0.033333333,California,CA,14737.0,Pico Rivera
79244,3351000,Value,,1,1.038906729,1.5%,-1.9%,Pinole,14.0,-22.2%,-6.7%,14.0,-33.3%,-36.4%,15.0,-17.0,-5.0,345.93023255800006,0.129417734,0.166993556,469000.0,-0.027979275,0.06833713,302.165666751,-0.055877339000000005,-0.041957092,$390K,-18.3%,0.0%,1.0,-0.2,-0.5,13.0,-27.8%,-31.6%,2/1/2017,30,2/28/2017,,,,All Residential,"Pinole, CA",place,0.642857143,-0.023809524,-0.09047619,California,CA,14852.0,Pinole
79245,3351001,Value,,1,1.01109503,0.4%,1.5%,Pittsburg,29.0,-32.6%,-29.3%,43.0,-8.5%,-30.6%,18.0,-9.0,-2.0,245.797592519,0.077685571,0.08265927099999999,399949.5,-0.040830985,0.095002053,242.53731343299998,0.0006755019999999999,0.123984438,$390K,0.3%,7.7%,1.5,0.4,0.0,58.0,70.6%,-17.1%,2/1/2017,30,2/28/2017,0.023255814,-0.040573973,,All Residential,"Pittsburg, CA",place,0.5862068970000001,0.051323176,0.147182506,California,CA,14890.0,Pittsburg
79246,3351002,Value,,1,0.989373711,0.5%,0.8%,Placentia,48.0,17.1%,84.6%,92.0,-8.0%,15.0%,41.0,-18.0,-8.0,352.601156069,0.111227886,0.042410690999999986,650000.0,-0.015151515,-0.015002273,338.128592983,0.060109345,0.019247565,$605K,-3.3%,-4.0%,1.9,-0.5,-1.2,43.0,-8.5%,-6.5%,2/1/2017,30,2/28/2017,,,,All Residential,"Placentia, CA",place,0.333333333,0.162601626,0.141025641,California,CA,14911.0,Placentia
79247,3351003,Value,,1,0.954561956,-3.2%,-2.1%,Placerville,18.0,-37.9%,38.5%,100.0,-3.8%,-17.4%,49.0,17.0,-11.0,221.07076274,-0.070324286,0.09960896,354000.0,-0.03000411,-0.04181892,214.098745949,0.042415206,0.124643218,$333K,-1.3%,0.8%,5.6,2.0,-3.7,24.0,50.0%,-55.6%,2/1/2017,30,2/28/2017,0.01,0.000384615,-0.031322314,All Residential,"Placerville, CA",place,0.166666667,-0.17816092,-0.064102564,California,CA,14915.0,Placerville
79248,3351004,Value,,1,1.023467925,0.5%,0.3%,Pleasant Hill,25.0,13.6%,-3.8%,25.0,38.9%,-13.8%,11.0,-10.0,0.0,402.564586974,-0.12448830000000001,-0.049581836,612000.0,-0.15235457,0.064347826,456.14035087699995,0.026086332,0.107252136,$630K,-8.0%,4.0%,1.0,0.2,-0.1,40.0,42.9%,-4.8%,2/1/2017,30,2/28/2017,,,,All Residential,"Pleasant Hill, CA",place,0.666666667,0.075757576,0.051282051,California,CA,14983.0,Pleasant Hill
79249,3351005,Value,,1,1.010778329,0.7%,-0.5%,Pleasanton,53.0,39.5%,71.0%,67.0,26.4%,9.8%,9.0,-16.0,-1.0,506.26702997300004,0.03354924,0.040115041,951000.0,-0.008342023,0.056696019,494.929985514,0.017922083000000002,0.016957948,$935K,-8.2%,-1.3%,1.3,-0.1,-0.7,70.0,32.1%,-1.4%,2/1/2017,30,2/28/2017,0.044776119,,0.028382677,All Residential,"Pleasanton, CA",place,0.58490566,0.08490566,-0.06025563,California,CA,14986.0,Pleasanton
79250,3351006,Value,,1,0.995086542,0.1%,0.1%,Pomona,82.0,0.0%,24.2%,195.0,-13.3%,-14.5%,56.0,3.0,11.0,285.942801745,-0.017917898,0.074570438,380000.0,-0.020618557,0.055555556,284.0427745,0.011296946,0.074300852,$360K,-6.5%,3.7%,2.4,-0.3,-1.1,75.0,-25.7%,-34.8%,2/1/2017,30,2/28/2017,,,,All Residential,"Pomona, CA",place,0.37804878,-0.012195122,0.014412417,California,CA,15047.0,Pomona
79251,3351007,Value,,1,0.978988248,-0.3%,-0.5%,Port Hueneme,21.0,-16.0%,-12.5%,34.0,-22.7%,-34.6%,36.0,4.0,-16.0,312.53101737,0.051290153,0.208869975,389900.0,0.007623724,0.155259259,286.352040816,-0.017873426,0.130244496,$368K,-3.2%,13.2%,1.6,-0.2,-0.6,19.0,-26.9%,-17.4%,2/1/2017,30,2/28/2017,,,,All Residential,"Port Hueneme, CA",place,0.19047619,-0.00952381,-0.017857143,California,CA,15099.0,Port Hueneme
79252,3351008,Value,,1,0.983867126,0.2%,1.3%,Poway,48.0,65.5%,26.3%,71.0,-2.7%,-34.9%,20.0,-6.0,-17.0,366.617162437,0.048788046,0.110326263,769499.5,0.046938095,0.187499228,363.17141476300003,0.101213726,0.123427964,$645K,-3.7%,15.7%,1.5,-1.0,-1.4,54.0,-1.8%,-33.3%,2/1/2017,30,2/28/2017,0.056338028,0.028940768,0.047163716,All Residential,"Poway, CA",place,0.291666667,0.119252874,0.212719298,California,CA,15153.0,Poway
79253,3351009,Value,,1,0.995676032,1.0%,2.1%,Quartz Hill,14.0,-30.0%,16.7%,42.0,-4.5%,-20.8%,68.0,15.0,7.0,151.583832769,-0.14080410000000002,-0.041330377,336000.0,0.122057105,0.026267563,184.588765585,0.115486704,0.245775433,$308K,-7.5%,8.6%,3.0,0.8,-1.4,18.0,-10.0%,-40.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Quartz Hill, CA",place,0.571428571,0.271428571,0.488095238,California,CA,25118.0,Quartz Hill
79254,3351010,Value,,1,0.990125607,0.8%,1.6%,Ramona,43.0,13.2%,34.4%,97.0,-4.0%,-14.9%,55.0,-36.0,13.0,257.061136932,0.058300038,0.06242571900000001,540000.0,0.020793951,0.102040816,232.00346921099998,-0.042160387,0.02611378,$499K,0.9%,8.7%,2.3,-0.4,-1.3,53.0,-3.6%,-3.6%,2/1/2017,30,2/28/2017,,,,All Residential,"Ramona, CA",place,0.302325581,0.197062424,0.114825581,California,CA,25144.0,Ramona
79255,3351011,Value,,1,1.005061792,0.5%,1.5%,Rancho Cordova,49.0,-2.0%,-22.2%,74.0,-19.6%,-27.5%,16.0,-14.0,-31.0,195.56055935900002,0.00996493,0.102415607,322499.5,0.08970941,0.181641477,180.650341228,-0.043787315,0.085034651,$305K,9.5%,8.9%,1.5,-0.3,-0.1,76.0,-3.8%,-17.4%,2/1/2017,30,2/28/2017,0.013513514,0.002643948,-0.00609433,All Residential,"Rancho Cordova, CA",place,0.469387755,0.129387755,0.13605442199999998,California,CA,15387.0,Rancho Cordova
79256,3351012,Value,,1,0.983293241,-0.4%,-0.2%,Rancho Cucamonga,133.0,2.3%,-7.0%,342.0,-4.5%,-8.1%,53.0,4.0,10.0,268.291170635,0.005355965,0.05289979,477000.0,0.014893617,0.049504951,262.353540499,0.008522028000000001,0.061760211,$443K,1.3%,8.0%,2.6,-0.2,0.0,164.0,-11.4%,-11.8%,2/1/2017,30,2/28/2017,0.00877193,-0.002401255,-0.001980758,All Residential,"Rancho Cucamonga, CA",place,0.263157895,-0.006072875,0.081339713,California,CA,15390.0,Rancho Cucamonga
79257,3351013,Value,,1,0.956786275,0.4%,2.7%,Rancho Mirage,75.0,33.9%,47.1%,682.0,2.7%,-7.7%,98.0,-2.0,11.0,220.005006528,-0.033177999,-0.032996103,512200.0,0.026452906,-0.042437839000000005,186.564725045,-0.023719531,-0.07706995900000001,$425K,22.3%,-24.1%,9.1,-2.8,-5.4,126.0,-10.6%,-6.0%,2/1/2017,30,2/28/2017,0.013196481,0.00566636,-0.012513938999999998,All Residential,"Rancho Mirage, CA",place,0.093333333,0.057619048,0.014901961000000003,California,CA,15403.0,Rancho Mirage
79258,3351014,Value,,1,0.985541422,0.0%,0.3%,Rancho Palos Verdes,34.0,-20.9%,6.3%,145.0,16.0%,-2.7%,81.0,21.0,13.0,521.8062524119999,0.067314077,0.040220482,1199000.0,0.262776529,0.141904762,477.581787634,-0.026107727,-0.063982403,$905K,-4.8%,-20.7%,4.3,1.4,-0.4,69.0,38.0%,-2.8%,2/1/2017,30,2/28/2017,0.020689655,,0.007266836,All Residential,"Rancho Palos Verdes, CA",place,0.235294118,0.025991792000000003,-0.014705882,California,CA,15404.0,Rancho Palos Verdes
79259,3351015,Value,,1,0.991068908,0.8%,1.8%,Rancho San Diego,21.0,10.5%,5.0%,32.0,-11.1%,-49.2%,45.0,3.0,-17.0,294.9669967,-0.11662734,0.033033587,624900.0,0.225534419,0.173741548,285.714285714,-0.05,0.024429006,$480K,-5.9%,3.3%,1.5,-0.4,-1.7,21.0,0.0%,-30.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Rancho San Diego, CA",place,0.19047619,-0.020050125,0.14047619,California,CA,25157.0,Rancho San Diego
79260,3351016,Value,,1,0.988733722,0.0%,0.3%,Rancho Santa Margarita,52.0,-22.4%,-11.9%,150.0,11.1%,-5.1%,54.0,-19.0,-19.0,373.693232555,0.010234521,0.020229434,629450.0,0.023662384,0.187641509,344.711425206,-0.056352473,0.00401386,$608K,-1.2%,18.2%,2.9,0.9,0.2,98.0,21.0%,8.9%,2/1/2017,30,2/28/2017,0.006666666999999999,,,All Residential,"Rancho Santa Margarita, CA",place,0.230769231,0.03673938,0.010430248,California,CA,15422.0,Rancho Santa Margarita
79261,3351017,Value,,1,0.983031571,0.5%,-1.0%,Redlands,58.0,-10.8%,1.8%,179.0,-2.2%,-20.4%,62.0,-4.0,19.0,239.47818648400002,0.035888257,0.111074947,379000.0,0.085959885,0.024324324,212.939389678,0.030626646,0.054382697,$366K,-3.1%,12.5%,3.1,0.3,-0.8,65.0,-5.8%,-40.4%,2/1/2017,30,2/28/2017,0.005586592,-0.00534237,-0.012191186,All Residential,"Redlands, CA",place,0.344827586,0.190981432,-0.006049606999999999,California,CA,15494.0,Redlands
79262,3351018,Value,,1,0.996627168,-0.3%,0.1%,Redondo Beach,60.0,17.6%,22.4%,135.0,-2.9%,-2.9%,48.0,-5.0,19.0,575.815738964,0.028790787,0.130117483,1039000.0,-0.095735422,0.04004004,516.652246633,-0.076801723,0.060772081,$968K,-2.8%,1.9%,2.3,-0.4,-0.5,85.0,2.4%,-2.3%,2/1/2017,30,2/28/2017,,,,All Residential,"Redondo Beach, CA",place,0.383333333,0.030392157000000006,0.036394558,California,CA,15507.0,Redondo Beach
79263,3351019,Value,,1,1.075613637,6.7%,0.3%,Redwood City,31.0,-18.4%,-20.5%,51.0,27.5%,-16.4%,14.0,-26.0,-4.0,808.704453441,0.046822987,0.132257001,1298000.0,0.081666667,0.057003257,845.614035088,0.107120152,0.130452447,"$1,162K",-12.9%,-11.3%,1.6,0.5,0.0,49.0,4.3%,-29.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Redwood City, CA",place,0.7419354840000001,0.268251273,0.023986766,California,CA,15525.0,Redwood City
79264,3351020,Value,,1,0.98827646,-0.7%,-1.3%,Rialto,56.0,-16.4%,-26.3%,187.0,-11.4%,-4.6%,68.0,13.0,28.0,205.05621243299998,0.010011939,0.068172476,325000.0,-0.006875478000000001,0.121076233,198.654651034,0.111224454,0.159315324,$298K,-3.9%,0.3%,3.3,0.2,0.7,88.0,4.8%,-20.7%,2/1/2017,30,2/28/2017,0.010695187,0.001216514,-0.004610935,All Residential,"Rialto, CA",place,0.428571429,0.055437099999999996,0.09962406,California,CA,15595.0,Rialto
79265,3351021,Value,,1,1.017787279,0.5%,-0.3%,Richmond,81.0,-18.2%,2.5%,141.0,5.2%,-4.1%,33.0,-1.0,12.0,333.492366412,0.051859627,0.119981509,382500.0,-0.089285714,-0.08711217199999999,336.22559652900003,-0.011977068,0.152973608,$385K,-3.6%,0.0%,1.7,0.3,-0.2,112.0,23.1%,3.7%,2/1/2017,30,2/28/2017,0.021276596,0.0063512230000000005,0.014473875,All Residential,"Richmond, CA",place,0.419753086,-0.004489338,-0.17518362,California,CA,15629.0,Richmond
79266,3351022,Value,,1,0.99109658,0.8%,0.9%,Riverside,245.0,-1.2%,0.4%,858.0,-3.3%,1.3%,55.0,-13.0,6.0,226.24343891400002,0.012229905,0.07901354599999999,375000.0,0.017087063,0.074498567,220.43010752700002,0.058270006,0.073105885,$363K,5.2%,11.2%,3.5,-0.1,0.0,351.0,0.9%,-7.9%,2/1/2017,30,2/28/2017,0.011655012,-0.001873737,0.001029274,All Residential,"Riverside, CA",place,0.314285714,0.084447005,0.023302108,California,CA,15935.0,Riverside
79267,3351023,Value,,1,0.998428906,0.9%,-0.2%,Rocklin,50.0,-13.8%,-15.3%,114.0,11.8%,-22.4%,27.0,-11.0,-1.0,214.6294687,0.009906123,0.10817882,467000.0,0.040089087,0.004301075,215.839438712,0.080394323,0.111449064,$447K,4.5%,9.1%,2.3,0.5,-0.2,104.0,70.5%,11.8%,2/1/2017,30,2/28/2017,0.00877193,-0.020639835,,All Residential,"Rocklin, CA",place,0.28,-0.013103448,-0.14372881,California,CA,16023.0,Rocklin
79268,3351024,Value,,1,1.010592126,1.2%,2.4%,Rohnert Park,26.0,-16.1%,18.2%,45.0,0.0%,-48.3%,38.0,-18.0,-9.0,286.335944299,-0.060071139,0.022096568,390000.0,-0.17877448,-0.10034602,319.817496439,0.045519583,0.16994484,$475K,-4.9%,18.0%,1.7,0.2,-2.3,25.0,-28.6%,-40.5%,2/1/2017,30,2/28/2017,,,,All Residential,"Rohnert Park, CA",place,0.423076923,0.035980149,-0.076923077,California,CA,16066.0,Rohnert Park
79269,3351025,Value,,1,0.997192742,0.4%,1.8%,Rolling Hills Estates,11.0,-38.9%,-31.3%,43.0,4.9%,-21.8%,36.0,-42.0,-63.0,521.8062524119999,0.144328584,0.015419512,849000.0,-0.066006601,-0.16148148,482.209737828,0.037573867,-0.090773226,$910K,4.1%,-21.6%,3.9,1.6,0.5,29.0,141.7%,-14.7%,2/1/2017,30,2/28/2017,0.023255814,,0.005073996,All Residential,"Rolling Hills Estates, CA",place,0.181818182,0.070707071,-0.005681818000000001,California,CA,16085.0,Rolling Hills Estates
79270,3351026,Value,,1,1.015817466,2.8%,-1.5%,Rosamond,19.0,18.8%,72.7%,32.0,-8.6%,-17.9%,55.0,10.0,8.0,144.645077442,0.025602478,0.179413708,256000.0,0.20754717,0.383783784,129.206730769,-0.06003995,0.231770833,$210K,6.3%,27.3%,1.7,-0.5,-1.8,24.0,14.3%,4.3%,2/1/2017,30,2/28/2017,0.03125,,,All Residential,"Rosamond, CA",place,0.526315789,0.213815789,0.162679426,California,CA,25381.0,Rosamond
79271,3351027,Value,,1,0.996463685,-0.4%,-0.4%,Rosedale,22.0,0.0%,57.1%,78.0,-3.7%,-26.4%,78.0,34.0,44.0,165.27706930000002,0.066891978,0.062687003,389900.0,0.053783784,-0.012911392,151.93664444200002,0.100109385,0.09792237,$357K,-4.1%,16.3%,3.5,-0.2,-4.1,35.0,29.6%,0.0%,2/1/2017,30,2/28/2017,0.012820513,0.000474834,-0.015481374,All Residential,"Rosedale, CA",place,0.090909091,-0.13636364,-0.19480519,California,CA,25382.0,Rosedale
79272,3351028,Value,,1,0.990370609,-1.5%,1.4%,Rosemead,13.0,-18.8%,-45.8%,52.0,10.6%,-17.5%,80.0,44.0,30.0,402.286422815,-0.052230177,0.031917077,595000.0,0.000841043,0.103896104,352.33160621800005,-0.071945795,0.042655077,$565K,17.1%,36.3%,4.0,1.1,1.4,25.0,38.9%,-13.8%,2/1/2017,30,2/28/2017,,,,All Residential,"Rosemead, CA",place,0.307692308,-0.12980769,0.099358974,California,CA,16137.0,Rosemead
79273,3351029,Value,,1,1.004498025,0.7%,0.0%,Rosemont,28.0,0.0%,3.7%,21.0,10.5%,-32.3%,7.0,-19.0,-1.0,190.768437339,-0.06867266400000001,0.167075988,278000.0,-0.05746736700000001,0.06309751400000001,192.886455445,-0.035405888,0.185374944,$278K,0.2%,19.4%,0.8,0.1,-0.3,27.0,-10.0%,-3.6%,2/1/2017,30,2/28/2017,,,,All Residential,"Rosemont, CA",place,0.571428571,0.214285714,0.201058201,California,CA,25389.0,Rosemont
79274,3351030,Value,,1,0.990662432,-0.2%,0.0%,Roseville,145.0,29.5%,10.7%,193.0,-13.1%,-36.3%,19.0,-11.0,-13.0,224.82490064799998,0.049765386,0.07199652599999999,422000.0,0.049751244000000014,0.05764411,216.86746988,0.018469325,0.080772405,$413K,3.3%,0.7%,1.3,-0.7,-1.0,178.0,2.3%,-22.9%,2/1/2017,30,2/28/2017,0.005181347,-0.017341175,0.001881017,All Residential,"Roseville, CA",place,0.289655172,0.003940887,0.014846012,California,CA,16146.0,Roseville
79275,3351031,Value,,1,0.975110334,1.4%,1.6%,Rowland Heights,15.0,-28.6%,-28.6%,95.0,-1.0%,-16.7%,55.0,-26.0,-58.0,381.24362895,0.06686969599999999,0.111378036,699999.0,-0.039122855,-0.026426305,347.22222222199997,0.068007663,0.109283626,$675K,25.0%,18.4%,6.3,1.7,0.9,29.0,20.8%,-48.2%,2/1/2017,30,2/28/2017,0.010526316,0.000109649,0.001754386,All Residential,"Rowland Heights, CA",place,0.133333333,-0.05714285700000001,0.133333333,California,CA,25415.0,Rowland Heights
79276,3351032,Value,,1,0.982211505,0.1%,-0.6%,Rubidoux,14.0,-53.3%,16.7%,67.0,9.8%,36.7%,65.0,-3.0,38.0,227.843030932,0.051184893,0.093484524,339500.0,-0.062154696,0.049459042,204.48857563400003,0.024582131,-0.017657904,$329K,8.2%,10.3%,4.8,2.8,0.7,20.0,-13.0%,-16.7%,2/1/2017,30,2/28/2017,0.014925373,,-0.00548279,All Residential,"Rubidoux, CA",place,0.214285714,-0.11904762,0.047619048,California,CA,25419.0,Rubidoux
79277,3351033,Value,,1,0.995850272,0.1%,-0.2%,Sacramento,637.0,-9.5%,-8.5%,869.0,-9.5%,-22.5%,24.0,-5.0,2.0,201.03457604099998,0.013214263,0.100547734,285000.0,-0.004297244,0.096153846,188.829787234,0.0048012440000000005,0.109642759,$275K,0.0%,5.8%,1.4,0.0,-0.2,784.0,0.0%,-13.8%,2/1/2017,30,2/28/2017,0.021864212,0.005197545,0.006699180999999999,All Residential,"Sacramento, CA",place,0.40188383,0.006997466999999999,0.016826359,California,CA,16409.0,Sacramento
79278,3351034,Value,,1,0.973706818,-1.0%,-1.3%,Salinas,59.0,-15.7%,-33.0%,264.0,0.0%,5.2%,51.0,-13.0,-14.0,302.570863546,0.037682299,0.113089335,449000.0,0.0,-0.001112347,262.458471761,-0.11915205,-0.00085394,$430K,-0.2%,5.8%,4.5,0.7,1.6,81.0,8.0%,-30.8%,2/1/2017,30,2/28/2017,0.007575758,0.003787879,-0.00039237,All Residential,"Salinas, CA",place,0.152542373,-0.11888620000000001,-0.16563945,California,CA,16477.0,Salinas
79279,3351035,Value,,1,0.988061805,-0.4%,0.2%,San Bernardino,185.0,-9.8%,6.9%,568.0,-3.6%,9.4%,65.0,0.0,18.0,184.126349206,0.035199252,0.097862421,254000.0,0.036734694,0.106994988,174.73118279599998,-0.007977801,0.141129032,$239K,-2.8%,1.7%,3.1,0.2,0.1,259.0,11.2%,-8.8%,2/1/2017,30,2/28/2017,0.012323944,-0.006351778000000001,-0.005017097,All Residential,"San Bernardino, CA",place,0.32972973,-0.10441661,-0.022871426,California,CA,16659.0,San Bernardino
79280,3351036,Value,,1,1.063984324,4.0%,-4.3%,San Bruno,16.0,-33.3%,-11.1%,24.0,71.4%,-20.0%,14.0,-25.0,-2.0,651.0204081630001,-0.00419551,0.031920461000000004,948500.0,0.194584383,0.220720721,697.392290249,0.07769388099999999,0.000501087,$935K,11.0%,25.9%,1.5,0.9,-0.2,20.0,25.0%,-25.9%,2/1/2017,30,2/28/2017,,,,All Residential,"San Bruno, CA",place,0.875,0.25,-0.06944444400000001,California,CA,16671.0,San Bruno
79281,3351037,Value,,1,1.04161338,4.3%,-7.0%,San Carlos,19.0,18.8%,-20.8%,22.0,57.1%,-26.7%,11.0,-21.0,2.0,850.833333333,-0.031696774,0.131717415,1493000.0,0.107566766,0.159161491,1003.5587188610001,0.227135124,0.083625956,"$1,700K",18.8%,-3.0%,1.2,0.3,-0.1,30.0,42.9%,3.4%,2/1/2017,30,2/28/2017,,,,All Residential,"San Carlos, CA",place,0.6315789470000001,0.319078947,-0.16008772,California,CA,16687.0,San Carlos
79282,3351038,Value,,1,0.974617502,1.3%,-0.1%,San Clemente,58.0,13.7%,-13.4%,275.0,1.9%,-3.8%,98.0,0.0,30.0,431.10092822,-0.006868786,0.104989803,949450.0,-0.048814086,0.058472687,385.520431906,0.006083966,0.042309897,$801K,-4.6%,-9.5%,4.7,-0.6,0.4,104.0,20.9%,-8.0%,2/1/2017,30,2/28/2017,0.003636364,-0.0074747480000000015,-0.01034965,All Residential,"San Clemente, CA",place,0.172413793,0.13319810699999998,0.023160062,California,CA,16690.0,San Clemente
79283,3351039,Value,,1,0.9849805,0.6%,0.9%,San Diego,984.0,5.0%,-1.3%,1676.0,-6.9%,-31.8%,24.0,-4.0,-7.0,408.306709265,0.018115431,0.06946112900000001,557000.0,-0.031304348,0.014571949,387.968613775,0.034378467,0.06572413,$540K,1.3%,13.0%,1.7,-0.2,-0.8,1300.0,2.8%,-19.2%,2/1/2017,30,2/28/2017,0.014916468,-0.002305754,0.00310865,All Residential,"San Diego, CA",place,0.25,0.008804695999999999,0.07447342,California,CA,16904.0,San Diego
79284,3351040,Value,,1,0.977283525,0.3%,-1.5%,San Dimas,26.0,8.3%,-10.3%,73.0,-3.9%,-19.8%,53.0,-5.0,7.0,332.005312085,0.041656412,-0.003984064,590000.0,0.049355269000000014,0.136801541,317.069899029,-0.029915641,0.014623677,$548K,-10.5%,35.2%,2.8,-0.4,-0.3,37.0,2.8%,-17.8%,2/1/2017,30,2/28/2017,,,,All Residential,"San Dimas, CA",place,0.192307692,0.067307692,-0.22148541,California,CA,16923.0,San Dimas
